Year,Month,Region,Season,Temperature (°C),Humidity (%),Rainfall (mm),Wind Speed (km/h),num_fires,avg_size_ha,dominant_risk
2010,8,Prince George,Summer,14.3,45.7,57.9,9.6,608,253.86921525423728,Low
2010,8,Vancouver Island,Summer,17.6,62.1,26.8,11.4,901,5.327378619153675,Low
2010,9,Cariboo,Fall,10.6,63.4,31.1,8.7,77,8.682828571428571,Extreme
2010,9,Kamloops,Fall,16.0,44.4,18.6,10.3,166,0.218953488372093,Extreme
2010,9,Okanagan,Fall,18.8,50.3,19.2,8.6,159,0.3993617021276596,Low
2010,9,Prince George,Fall,8.6,65.6,43.4,8.7,187,6.9925,Extreme
2010,9,Vancouver Island,Fall,16.1,75.3,31.3,10.7,309,0.10482840236686392,Low
2010,10,Cariboo,Fall,4.7,67.5,34.5,7.1,77,8.682828571428571,Extreme
2010,10,Kamloops,Fall,9.4,58.1,26.5,9.9,166,0.218953488372093,Extreme
2010,10,Okanagan,Fall,10.8,57.9,28.0,9.1,159,0.3993617021276596,Low
2010,10,Prince George,Fall,6.1,77.6,45.4,6.9,187,6.9925,Extreme
2010,10,Vancouver Island,Fall,10.5,81.4,86.0,9.9,309,0.10482840236686392,Low
2010,11,Cariboo,Fall,-5.1,78.2,56.0,7.6,77,8.682828571428571,Extreme
2010,11,Kamloops,Fall,-1.8,78.2,30.4,9.9,166,0.218953488372093,Extreme
2010,11,Okanagan,Fall,2.9,66.9,43.4,8.1,159,0.3993617021276596,Low
2010,11,Prince George,Fall,-8.2,79.1,52.7,6.5,187,6.9925,Extreme
2010,11,Vancouver Island,Fall,7.8,85.5,110.9,10.9,309,0.10482840236686392,Low
2010,12,Cariboo,Winter,-10.3,82.0,66.5,9.7,1,0.3,Moderate
2010,12,Kamloops,Winter,-5.2,73.8,27.0,9.3,1,0.009,Low
2010,12,Prince George,Winter,-10.8,84.3,55.4,7.0,1,3.8,Moderate
2010,12,Vancouver Island,Winter,2.8,74.0,150.8,12.1,5,0.0018,Low
2011,1,Cariboo,Winter,-12.0,80.6,57.1,7.0,1,0.009,Low
2011,1,Kamloops,Winter,-4.9,75.4,39.5,7.0,1,0.009,Low
2011,1,Okanagan,Winter,-2.0,83.8,40.2,8.5,1,0.1,Moderate
2011,1,Vancouver Island,Winter,5.1,74.2,128.3,7.9,4,0.1295,Low
2011,2,Cariboo,Winter,-7.8,82.0,19.8,9.8,1,0.009,Low
2011,2,Kamloops,Winter,-2.4,68.2,19.1,9.9,1,0.009,Low
2011,2,Okanagan,Winter,0.0,74.9,23.5,9.4,1,0.1,Moderate
2011,2,Vancouver Island,Winter,7.8,73.7,122.6,12.4,4,0.1295,Low
2011,3,Cariboo,Spring,-1.2,69.4,25.5,8.1,38,4.42571052631579,Low
2011,3,Kamloops,Spring,2.7,60.5,22.8,9.6,74,3.4310405405405406,Low
2011,3,Okanagan,Spring,4.6,57.6,27.7,9.3,19,1.513684210526316,Low
2011,3,Prince George,Spring,-1.2,71.1,24.6,9.5,55,208.91324528301888,Moderate
2011,3,Vancouver Island,Spring,6.0,68.5,77.0,10.2,114,0.1065221238938053,Low
2011,4,Cariboo,Spring,3.1,67.0,24.2,9.5,38,4.42571052631579,Low
2011,4,Kamloops,Spring,11.3,47.5,19.9,13.4,74,3.4310405405405406,Low
2011,4,Okanagan,Spring,13.8,43.5,17.8,10.0,19,1.513684210526316,Low
2011,4,Prince George,Spring,3.3,60.4,24.8,9.2,55,208.91324528301888,Moderate
2011,4,Vancouver Island,Spring,10.4,66.1,27.0,7.9,114,0.1065221238938053,Low
2011,5,Cariboo,Spring,12.8,47.9,39.4,8.6,38,4.42571052631579,Low
2011,5,Kamloops,Spring,11.6,41.8,24.5,10.7,74,3.4310405405405406,Low
2011,5,Okanagan,Spring,17.7,45.6,26.6,8.5,19,1.513684210526316,Low
2011,5,Prince George,Spring,10.5,44.5,33.8,9.9,55,208.91324528301888,Moderate
2011,5,Vancouver Island,Spring,13.7,62.8,28.5,11.8,114,0.1065221238938053,Low
2011,6,Cariboo,Summer,16.7,43.5,51.0,7.9,26,0.0548,Low
2011,6,Kamloops,Summer,20.6,37.6,28.5,10.6,363,0.17360393258426965,Low
2011,6,Okanagan,Summer,19.0,39.3,21.8,9.2,399,0.06714786967418546,Low
2011,6,Prince George,Summer,15.2,47.9,68.9,8.2,74,5.986067567567567,Moderate
2011,6,Vancouver Island,Summer,18.0,63.9,23.3,11.3,664,0.019,Low
2011,7,Cariboo,Summer,19.3,49.9,38.6,7.4,26,0.0548,Low
2011,7,Kamloops,Summer,25.4,35.0,19.2,9.9,363,0.17360393258426965,Low
2011,7,Okanagan,Summer,25.7,28.1,29.1,11.6,399,0.06714786967418546,Low
2011,7,Prince George,Summer,19.2,51.7,47.9,11.9,74,5.986067567567567,Moderate
2011,7,Vancouver Island,Summer,16.7,65.9,20.0,11.2,664,0.019,Low
2011,8,Cariboo,Summer,17.8,46.4,56.1,7.6,26,0.0548,Low
2011,8,Kamloops,Summer,22.3,34.3,21.6,9.2,363,0.17360393258426965,Low
2011,8,Okanagan,Summer,21.6,30.3,11.9,8.3,399,0.06714786967418546,Low
2011,8,Prince George,Summer,15.2,55.7,66.0,7.8,74,5.986067567567567,Moderate
2011,8,Vancouver Island,Summer,16.1,63.0,18.1,10.1,664,0.019,Low
2011,9,Cariboo,Fall,7.3,60.5,33.3,5.4,42,6.4674,Low
2011,9,Kamloops,Fall,16.8,56.3,24.7,8.7,345,1.2803440000000001,Low
2011,9,Okanagan,Fall,18.5,44.3,24.0,6.7,237,0.16178571428571428,Low
2011,9,Prince George,Fall,13.1,61.0,50.8,8.9,72,3.767975,Extreme
2011,9,Vancouver Island,Fall,16.1,77.0,34.2,9.5,284,0.016050632911392405,Low
2011,10,Cariboo,Fall,2.1,75.4,57.0,8.0,42,6.4674,Low
2011,10,Kamloops,Fall,10.5,60.4,15.4,7.3,345,1.2803440000000001,Low
2011,10,Okanagan,Fall,10.9,57.8,28.1,8.4,237,0.16178571428571428,Low
2011,10,Prince George,Fall,3.5,77.2,55.6,5.6,72,3.767975,Extreme
2011,10,Vancouver Island,Fall,12.4,79.2,110.3,10.9,284,0.016050632911392405,Low
2011,11,Cariboo,Fall,-5.5,84.8,47.2,6.2,42,6.4674,Low
2011,11,Kamloops,Fall,-2.1,74.6,35.1,11.5,345,1.2803440000000001,Low
2011,11,Okanagan,Fall,-0.2,69.4,45.4,9.1,237,0.16178571428571428,Low
2011,11,Prince George,Fall,-3.0,75.4,66.4,9.7,72,3.767975,Extreme
2011,11,Vancouver Island,Fall,5.3,76.7,88.3,12.0,284,0.016050632911392405,Low
2011,12,Cariboo,Winter,-11.7,78.0,50.7,7.4,1,0.009,Low
2011,12,Kamloops,Winter,-3.5,80.1,46.6,5.9,1,0.009,Low
2011,12,Okanagan,Winter,-1.4,81.3,43.2,5.9,1,0.1,Moderate
2011,12,Vancouver Island,Winter,6.2,91.4,169.5,12.9,4,0.1295,Low
2012,1,Cariboo,Winter,-11.4,81.3,42.2,8.4,1,0.5,Moderate
2012,1,Vancouver Island,Winter,3.8,77.4,161.5,11.8,2,0.0,Low
2012,2,Cariboo,Winter,-9.6,82.1,25.6,6.7,1,0.5,Moderate
2012,2,Vancouver Island,Winter,5.9,79.5,104.3,12.9,2,0.0,Low
2012,3,Cariboo,Spring,-3.5,69.0,31.1,9.0,58,4.280137931034482,Moderate
2012,3,Kamloops,Spring,4.3,63.0,17.3,9.2,105,5.4688952380952385,Low
2012,3,Okanagan,Spring,5.1,57.2,20.3,8.9,77,2.457896103896104,Low
2012,3,Prince George,Spring,-1.1,76.5,21.1,8.1,131,6.3305193798449615,Moderate
2012,3,Vancouver Island,Spring,9.4,75.2,84.2,12.3,87,0.09982758620689655,Low
2012,4,Cariboo,Spring,7.2,63.1,18.7,8.3,58,4.280137931034482,Moderate
2012,4,Kamloops,Spring,11.3,48.6,18.3,10.5,105,5.4688952380952385,Low
2012,4,Okanagan,Spring,13.1,41.7,24.8,8.6,77,2.457896103896104,Low
2012,4,Prince George,Spring,5.0,61.1,21.0,10.1,131,6.3305193798449615,Moderate
2012,4,Vancouver Island,Spring,9.5,71.0,30.3,12.8,87,0.09982758620689655,Low
2012,5,Cariboo,Spring,10.2,57.3,27.4,10.3,58,4.280137931034482,Moderate
2012,5,Kamloops,Spring,16.0,46.3,26.6,10.2,105,5.4688952380952385,Low
2012,5,Okanagan,Spring,14.0,48.7,28.7,12.1,77,2.457896103896104,Low
2012,5,Prince George,Spring,10.0,51.9,42.2,9.8,131,6.3305193798449615,Moderate
2012,5,Vancouver Island,Spring,11.6,66.1,26.6,11.6,87,0.09982758620689655,Low
2012,6,Cariboo,Summer,16.8,59.3,47.7,9.9,144,7.381366197183098,Low
2012,6,Kamloops,Summer,19.6,36.1,25.5,11.4,543,1.0317740740740742,Low
2012,6,Okanagan,Summer,21.9,46.2,33.4,9.8,367,2.199814713896458,Low
2012,6,Prince George,Summer,14.4,51.6,54.0,8.9,441,223.00805324074076,Low
2012,6,Vancouver Island,Summer,16.2,58.6,27.1,9.6,454,1.2502516556291392,Low
2012,7,Cariboo,Summer,22.1,45.5,31.2,5.7,144,7.381366197183098,Low
2012,7,Kamloops,Summer,24.9,30.3,21.1,12.5,543,1.0317740740740742,Low
2012,7,Okanagan,Summer,25.5,37.0,18.6,8.8,367,2.199814713896458,Low
2012,7,Prince George,Summer,17.3,56.4,61.2,8.8,441,223.00805324074076,Low
2012,7,Vancouver Island,Summer,20.0,65.0,19.4,8.8,454,1.2502516556291392,Low
2012,8,Cariboo,Summer,19.1,42.5,44.4,8.9,144,7.381366197183098,Low
2012,8,Kamloops,Summer,23.6,43.5,16.9,7.9,543,1.0317740740740742,Low
2012,8,Okanagan,Summer,23.6,25.6,22.6,6.7,367,2.199814713896458,Low
2012,8,Prince George,Summer,18.1,50.7,67.9,9.4,441,223.00805324074076,Low
2012,8,Vancouver Island,Summer,18.1,64.2,25.8,12.5,454,1.2502516556291392,Low
2012,9,Cariboo,Fall,12.0,63.7,43.9,9.7,48,7.364,Extreme
2012,9,Kamloops,Fall,13.7,54.0,23.7,9.1,379,1.9699907407407409,Low
2012,9,Okanagan,Fall,17.5,49.5,19.9,11.5,236,2.8668983050847454,Low
2012,9,Prince George,Fall,10.9,63.8,32.9,6.8,190,2.2335444444444446,Extreme
2012,9,Vancouver Island,Fall,14.2,75.3,21.5,8.4,415,0.1645925925925926,Low
2012,10,Cariboo,Fall,2.6,72.3,38.0,8.7,48,7.364,Extreme
2012,10,Kamloops,Fall,9.1,57.5,38.7,9.0,379,1.9699907407407409,Low
2012,10,Okanagan,Fall,7.5,64.8,31.8,5.9,236,2.8668983050847454,Low
2012,10,Prince George,Fall,1.9,74.6,64.6,11.5,190,2.2335444444444446,Extreme
2012,10,Vancouver Island,Fall,9.3,72.6,60.1,11.1,415,0.1645925925925926,Low
2012,11,Cariboo,Fall,-3.2,84.8,64.3,5.4,48,7.364,Extreme
2012,11,Kamloops,Fall,0.9,78.9,38.4,9.3,379,1.9699907407407409,Low
2012,11,Okanagan,Fall,5.8,73.7,31.3,6.4,236,2.8668983050847454,Low
2012,11,Prince George,Fall,-4.0,84.0,35.2,7.2,190,2.2335444444444446,Extreme
2012,11,Vancouver Island,Fall,6.7,83.5,145.7,11.4,415,0.1645925925925926,Low
2012,12,Cariboo,Winter,-7.5,91.1,63.1,9.9,1,0.5,Moderate
2012,12,Vancouver Island,Winter,5.4,83.7,110.6,12.8,2,0.0,Low
2013,1,Kamloops,Winter,-2.9,77.0,28.1,9.3,4,0.50675,Low
2013,1,Prince George,Winter,-14.8,85.0,43.2,8.6,1,14.7,High
2013,1,Vancouver Island,Winter,3.9,78.3,133.1,9.8,3,0.16966666666666666,Low
2013,2,Kamloops,Winter,-2.2,77.4,14.6,12.1,4,0.50675,Low
2013,2,Prince George,Winter,-5.2,74.3,17.3,8.1,1,14.7,High
2013,2,Vancouver Island,Winter,5.1,79.4,104.8,9.7,3,0.16966666666666666,Low
2013,3,Cariboo,Spring,-0.8,67.0,21.6,10.1,50,21.294900000000002,Moderate
2013,3,Kamloops,Spring,3.8,60.3,15.2,8.0,87,19.311929411764705,Low
2013,3,Okanagan,Spring,6.7,57.2,26.7,8.5,42,4.093452380952381,Low
2013,3,Prince George,Spring,-0.9,77.8,21.1,9.7,133,6.9994198473282445,Moderate
2013,3,Vancouver Island,Spring,6.7,77.3,79.1,14.6,64,0.10042187500000001,Low
2013,4,Cariboo,Spring,6.9,60.8,22.0,5.8,50,21.294900000000002,Moderate
2013,4,Kamloops,Spring,11.3,52.3,13.4,9.3,87,19.311929411764705,Low
2013,4,Okanagan,Spring,13.4,48.5,16.6,11.0,42,4.093452380952381,Low
2013,4,Prince George,Spring,4.3,59.6,38.2,7.2,133,6.9994198473282445,Moderate
2013,4,Vancouver Island,Spring,12.0,72.6,30.3,12.3,64,0.10042187500000001,Low
2013,5,Cariboo,Spring,9.8,59.6,26.8,9.3,50,21.294900000000002,Moderate
2013,5,Kamloops,Spring,14.8,51.7,20.9,8.7,87,19.311929411764705,Low
2013,5,Okanagan,Spring,15.4,40.6,22.6,10.1,42,4.093452380952381,Low
2013,5,Prince George,Spring,11.1,53.9,46.3,9.9,133,6.9994198473282445,Moderate
2013,5,Vancouver Island,Spring,13.4,62.8,33.1,12.2,64,0.10042187500000001,Low
2013,6,Cariboo,Summer,16.9,47.0,53.9,10.2,268,5.465600760456273,Low
2013,6,Kamloops,Summer,19.7,38.9,12.9,10.7,631,2.4887888,Low
2013,6,Okanagan,Summer,22.7,30.3,30.1,10.9,562,0.8043985765124555,Low
2013,6,Prince George,Summer,15.5,50.4,58.0,9.0,429,16.221784360189574,Low
2013,6,Vancouver Island,Summer,17.0,61.5,28.7,9.5,472,0.8666276595744681,Low
2013,7,Cariboo,Summer,18.8,59.5,30.0,10.1,268,5.465600760456273,Low
2013,7,Kamloops,Summer,23.4,36.8,24.7,12.2,631,2.4887888,Low
2013,7,Okanagan,Summer,25.3,37.2,21.7,9.5,562,0.8043985765124555,Low
2013,7,Prince George,Summer,18.7,48.5,59.1,9.2,429,16.221784360189574,Low
2013,7,Vancouver Island,Summer,19.1,63.8,17.2,11.3,472,0.8666276595744681,Low
2013,8,Cariboo,Summer,17.8,53.1,52.2,7.1,268,5.465600760456273,Low
2013,8,Kamloops,Summer,22.6,31.6,30.3,9.9,631,2.4887888,Low
2013,8,Okanagan,Summer,24.9,34.4,20.3,10.3,562,0.8043985765124555,Low
2013,8,Prince George,Summer,18.7,51.8,35.5,10.7,429,16.221784360189574,Low
2013,8,Vancouver Island,Summer,17.5,73.8,14.0,9.1,472,0.8666276595744681,Low
2013,9,Cariboo,Fall,12.1,54.6,47.1,8.2,100,0.5335581395348837,Extreme
2013,9,Kamloops,Fall,16.5,47.9,21.8,9.0,179,0.1707857142857143,Extreme
2013,9,Okanagan,Fall,16.5,43.6,19.7,11.0,138,2.1360625,Low
2013,9,Prince George,Fall,9.7,59.4,42.3,10.6,194,65.80255172413793,Extreme
2013,9,Vancouver Island,Fall,16.0,73.3,37.2,10.1,218,3.9552941176470586,Extreme
2013,10,Cariboo,Fall,5.0,79.2,48.3,7.7,100,0.5335581395348837,Extreme
2013,10,Kamloops,Fall,7.9,59.8,25.8,8.0,179,0.1707857142857143,Extreme
2013,10,Okanagan,Fall,4.9,61.6,28.2,6.0,138,2.1360625,Low
2013,10,Prince George,Fall,0.5,86.6,58.1,8.5,194,65.80255172413793,Extreme
2013,10,Vancouver Island,Fall,11.3,77.1,112.5,11.8,218,3.9552941176470586,Extreme
2013,11,Cariboo,Fall,-5.9,80.2,64.3,9.4,100,0.5335581395348837,Extreme
2013,11,Kamloops,Fall,-0.3,76.4,33.2,11.3,179,0.1707857142857143,Extreme
2013,11,Okanagan,Fall,2.2,75.9,42.5,4.5,138,2.1360625,Low
2013,11,Prince George,Fall,-5.0,83.1,60.7,9.0,194,65.80255172413793,Extreme
2013,11,Vancouver Island,Fall,8.3,78.1,126.0,10.5,218,3.9552941176470586,Extreme
2013,12,Kamloops,Winter,-7.9,85.4,50.0,6.1,4,0.50675,Low
2013,12,Prince George,Winter,-9.7,84.4,55.7,7.8,1,14.7,High
2013,12,Vancouver Island,Winter,2.9,85.4,129.4,12.2,3,0.16966666666666666,Low
2014,1,Kamloops,Winter,-5.8,77.5,25.1,8.3,1,4.0,Moderate
2014,1,Prince George,Winter,-12.1,86.5,61.5,3.8,2,18.45,High
2014,1,Vancouver Island,Winter,3.1,88.9,113.3,11.5,1,0.009,Low
2014,2,Kamloops,Winter,-3.9,80.0,26.1,11.7,1,4.0,Moderate
2014,2,Prince George,Winter,-7.3,78.8,34.9,7.9,2,18.45,High
2014,2,Vancouver Island,Winter,6.9,75.7,114.7,9.2,1,0.009,Low
2014,3,Cariboo,Spring,0.1,73.9,21.2,10.2,58,6.500448275862069,Moderate
2014,3,Kamloops,Spring,5.1,57.5,17.0,11.2,101,7.044158415841585,Moderate
2014,3,Okanagan,Spring,5.2,60.8,24.4,7.2,42,1.9658809523809522,Low
2014,3,Prince George,Spring,-0.9,73.8,23.7,9.6,127,279.0378346456693,Moderate
2014,3,Vancouver Island,Spring,9.6,73.1,63.4,11.1,61,1.669360655737705,Low
2014,4,Cariboo,Spring,7.5,61.5,24.4,9.6,58,6.500448275862069,Moderate
2014,4,Kamloops,Spring,8.2,54.9,17.1,10.6,101,7.044158415841585,Moderate
2014,4,Okanagan,Spring,9.6,49.5,27.6,9.8,42,1.9658809523809522,Low
2014,4,Prince George,Spring,3.6,54.5,21.9,10.8,127,279.0378346456693,Moderate
2014,4,Vancouver Island,Spring,11.5,65.7,35.7,10.9,61,1.669360655737705,Low
2014,5,Cariboo,Spring,10.2,52.1,20.5,10.3,58,6.500448275862069,Moderate
2014,5,Kamloops,Spring,16.4,46.8,20.4,12.7,101,7.044158415841585,Moderate
2014,5,Okanagan,Spring,17.7,44.2,22.6,9.8,42,1.9658809523809522,Low
2014,5,Prince George,Spring,12.2,54.1,43.5,10.6,127,279.0378346456693,Moderate
2014,5,Vancouver Island,Spring,11.7,72.3,28.4,12.0,61,1.669360655737705,Low
2014,6,Cariboo,Summer,13.1,58.0,48.6,8.5,107,17.845707547169813,Low
2014,6,Kamloops,Summer,18.4,42.5,31.3,10.3,409,8.586019656019657,Low
2014,6,Okanagan,Summer,20.5,40.4,38.2,10.5,428,15.660703087885986,Low
2014,6,Prince George,Summer,14.1,53.7,63.8,10.6,452,714.1725727069351,Low
2014,6,Vancouver Island,Summer,16.6,61.1,25.0,11.7,333,4.200903614457832,Low
2014,7,Cariboo,Summer,17.8,46.8,57.8,4.8,107,17.845707547169813,Low
2014,7,Kamloops,Summer,24.2,29.0,21.3,10.2,409,8.586019656019657,Low
2014,7,Okanagan,Summer,26.8,28.1,20.2,8.7,428,15.660703087885986,Low
2014,7,Prince George,Summer,19.5,52.8,58.9,10.8,452,714.1725727069351,Low
2014,7,Vancouver Island,Summer,18.5,69.8,21.7,11.6,333,4.200903614457832,Low
2014,8,Cariboo,Summer,20.0,51.4,36.4,6.6,107,17.845707547169813,Low
2014,8,Kamloops,Summer,22.3,40.2,17.2,7.7,409,8.586019656019657,Low
2014,8,Okanagan,Summer,24.5,32.6,25.2,8.1,428,15.660703087885986,Low
2014,8,Prince George,Summer,17.0,48.5,53.2,7.7,452,714.1725727069351,Low
2014,8,Vancouver Island,Summer,18.4,61.7,19.3,10.3,333,4.200903614457832,Low
2014,9,Cariboo,Fall,14.3,58.2,32.3,9.5,59,2.4096875,Extreme
2014,9,Kamloops,Fall,14.1,50.4,15.6,11.8,149,4.1768,Extreme
2014,9,Okanagan,Fall,17.5,48.7,12.9,12.2,90,0.0426875,Extreme
2014,9,Prince George,Fall,10.0,61.4,40.4,8.0,137,0.805475,Extreme
2014,9,Vancouver Island,Fall,16.3,62.3,37.9,10.4,174,1.1359868421052632,Extreme
2014,10,Cariboo,Fall,4.6,71.2,46.9,6.0,59,2.4096875,Extreme
2014,10,Kamloops,Fall,5.6,68.8,27.1,8.7,149,4.1768,Extreme
2014,10,Okanagan,Fall,9.3,51.9,28.9,8.6,90,0.0426875,Extreme
2014,10,Prince George,Fall,0.9,74.9,48.0,7.0,137,0.805475,Extreme
2014,10,Vancouver Island,Fall,10.3,83.2,95.4,12.5,174,1.1359868421052632,Extreme
2014,11,Cariboo,Fall,-2.9,87.2,57.5,7.7,59,2.4096875,Extreme
2014,11,Kamloops,Fall,-0.1,77.6,34.7,10.7,149,4.1768,Extreme
2014,11,Okanagan,Fall,1.6,78.0,43.7,8.9,90,0.0426875,Extreme
2014,11,Prince George,Fall,-4.0,85.8,37.3,6.9,137,0.805475,Extreme
2014,11,Vancouver Island,Fall,6.7,85.7,169.9,13.0,174,1.1359868421052632,Extreme
2014,12,Kamloops,Winter,-3.8,81.6,37.1,9.1,1,4.0,Moderate
2014,12,Prince George,Winter,-11.7,80.2,67.6,7.7,2,18.45,High
2014,12,Vancouver Island,Winter,2.8,83.0,135.0,11.9,1,0.009,Low
2015,1,Cariboo,Winter,-8.1,78.9,48.2,8.1,1,0.009,Low
2015,1,Okanagan,Winter,-3.7,78.3,44.2,7.2,1,2.5,Moderate
2015,1,Prince George,Winter,-12.2,74.0,62.0,6.3,1,0.06,Low
2015,1,Vancouver Island,Winter,5.8,78.6,139.9,8.2,3,0.0,Low
2015,2,Cariboo,Winter,-7.6,75.1,39.2,11.3,1,0.009,Low
2015,2,Okanagan,Winter,-3.8,72.6,26.4,11.0,1,2.5,Moderate
2015,2,Prince George,Winter,-8.1,79.1,44.5,6.5,1,0.06,Low
2015,2,Vancouver Island,Winter,7.9,76.0,99.1,10.5,3,0.0,Low
2015,3,Cariboo,Spring,-0.9,67.4,17.9,8.6,99,8.20895918367347,Moderate
2015,3,Kamloops,Spring,3.3,58.9,19.7,9.0,96,3.7013125000000002,Low
2015,3,Okanagan,Spring,2.9,65.6,32.4,8.6,96,0.6096770833333333,Low
2015,3,Prince George,Spring,-7.1,70.7,38.1,10.9,232,554.5731834061136,Moderate
2015,3,Vancouver Island,Spring,9.2,61.6,71.8,11.3,97,130.30172916666666,Low
2015,4,Cariboo,Spring,7.4,62.9,24.0,7.9,99,8.20895918367347,Moderate
2015,4,Kamloops,Spring,10.7,45.2,21.7,11.9,96,3.7013125000000002,Low
2015,4,Okanagan,Spring,8.8,48.4,20.1,10.8,96,0.6096770833333333,Low
2015,4,Prince George,Spring,5.4,58.0,29.0,8.0,232,554.5731834061136,Moderate
2015,4,Vancouver Island,Spring,9.6,74.9,34.5,12.4,97,130.30172916666666,Low
2015,5,Cariboo,Spring,9.8,55.3,42.6,6.7,99,8.20895918367347,Moderate
2015,5,Kamloops,Spring,15.8,48.9,29.3,12.5,96,3.7013125000000002,Low
2015,5,Okanagan,Spring,15.2,50.2,19.4,7.6,96,0.6096770833333333,Low
2015,5,Prince George,Spring,11.5,54.0,46.1,13.9,232,554.5731834061136,Moderate
2015,5,Vancouver Island,Spring,14.0,70.0,27.7,9.7,97,130.30172916666666,Low
2015,6,Cariboo,Summer,17.9,54.3,66.6,6.8,112,82.48534821428572,Low
2015,6,Kamloops,Summer,17.3,34.9,24.5,10.8,511,22.352549494949496,Low
2015,6,Okanagan,Summer,22.4,28.9,28.8,14.7,618,24.18906312292359,Low
2015,6,Prince George,Summer,15.7,50.0,54.7,6.8,313,303.54067426710094,Low
2015,6,Vancouver Island,Summer,17.9,66.7,17.3,9.7,252,49.9660876494024,Low
2015,7,Cariboo,Summer,16.7,47.4,49.5,11.2,112,82.48534821428572,Low
2015,7,Kamloops,Summer,24.5,31.1,18.7,9.4,511,22.352549494949496,Low
2015,7,Okanagan,Summer,25.1,27.5,21.7,9.7,618,24.18906312292359,Low
2015,7,Prince George,Summer,16.7,48.4,49.2,9.4,313,303.54067426710094,Low
2015,7,Vancouver Island,Summer,19.3,68.4,15.6,5.8,252,49.9660876494024,Low
2015,8,Cariboo,Summer,19.1,49.0,38.1,10.0,112,82.48534821428572,Low
2015,8,Kamloops,Summer,22.2,30.4,16.3,7.8,511,22.352549494949496,Low
2015,8,Okanagan,Summer,24.3,36.6,17.4,12.0,618,24.18906312292359,Low
2015,8,Prince George,Summer,15.8,56.5,55.0,8.8,313,303.54067426710094,Low
2015,8,Vancouver Island,Summer,19.9,61.1,13.1,5.8,252,49.9660876494024,Low
2015,9,Cariboo,Fall,10.3,68.5,39.6,10.2,43,0.027866666666666668,Extreme
2015,9,Kamloops,Fall,15.0,52.2,17.0,13.1,172,0.07705714285714287,Extreme
2015,9,Okanagan,Fall,17.8,48.9,19.2,10.9,82,0.5156052631578948,Extreme
2015,9,Prince George,Fall,10.6,62.6,55.9,7.2,139,0.14414285714285713,Extreme
2015,9,Vancouver Island,Fall,16.7,71.5,36.3,12.3,136,0.6211818181818182,Extreme
2015,10,Cariboo,Fall,5.1,74.5,40.3,7.0,43,0.027866666666666668,Extreme
2015,10,Kamloops,Fall,9.5,62.7,21.5,9.9,172,0.07705714285714287,Extreme
2015,10,Okanagan,Fall,9.4,61.1,22.8,7.0,82,0.5156052631578948,Extreme
2015,10,Prince George,Fall,2.8,72.8,35.1,7.0,139,0.14414285714285713,Extreme
2015,10,Vancouver Island,Fall,11.7,84.5,63.5,10.4,136,0.6211818181818182,Extreme
2015,11,Cariboo,Fall,-3.9,83.3,45.8,7.0,43,0.027866666666666668,Extreme
2015,11,Kamloops,Fall,-0.1,76.5,52.9,8.9,172,0.07705714285714287,Extreme
2015,11,Okanagan,Fall,2.8,72.2,31.5,7.5,82,0.5156052631578948,Extreme
2015,11,Prince George,Fall,-5.6,85.5,57.9,8.3,139,0.14414285714285713,Extreme
2015,11,Vancouver Island,Fall,4.6,81.1,121.6,11.9,136,0.6211818181818182,Extreme
2015,12,Cariboo,Winter,-9.8,76.5,60.0,5.7,1,0.009,Low
2015,12,Okanagan,Winter,-1.9,77.5,41.0,8.5,1,2.5,Moderate
2015,12,Prince George,Winter,-9.3,83.5,62.5,7.8,1,0.06,Low
2015,12,Vancouver Island,Winter,4.5,86.5,165.4,14.4,3,0.0,Low
2016,1,Cariboo,Winter,-12.9,76.3,33.3,5.5,4,100.25975,Moderate
2016,1,Kamloops,Winter,-6.2,86.2,40.0,8.7,3,0.506,Low
2016,1,Okanagan,Winter,-6.8,72.1,40.6,7.4,2,2.7,Moderate
2016,1,Prince George,Winter,-11.4,79.7,28.2,8.0,2,152.0,High
2016,1,Vancouver Island,Winter,4.3,78.2,144.8,10.0,2,75.0045,High
2016,2,Cariboo,Winter,-8.6,86.8,28.6,8.1,4,100.25975,Moderate
2016,2,Kamloops,Winter,-1.3,76.9,24.7,7.4,3,0.506,Low
2016,2,Okanagan,Winter,0.4,75.9,28.6,11.5,2,2.7,Moderate
2016,2,Prince George,Winter,-6.1,81.7,41.8,10.4,2,152.0,High
2016,2,Vancouver Island,Winter,8.0,76.9,86.9,10.3,2,75.0045,High
2016,3,Cariboo,Spring,-0.6,71.5,25.6,6.4,48,7.3703191489361695,Moderate
2016,3,Kamloops,Spring,3.0,61.0,18.7,11.4,69,2.9551343283582088,Low
2016,3,Okanagan,Spring,4.7,63.6,19.4,12.9,40,2.11275,Low
2016,3,Prince George,Spring,-2.4,70.8,24.5,8.5,207,460.8727064676617,Low
2016,3,Vancouver Island,Spring,8.6,72.4,62.8,14.0,74,0.12458108108108107,Low
2016,4,Cariboo,Spring,8.0,68.2,15.9,7.3,48,7.3703191489361695,Moderate
2016,4,Kamloops,Spring,10.4,46.7,19.4,12.1,69,2.9551343283582088,Low
2016,4,Okanagan,Spring,13.8,50.0,21.5,12.0,40,2.11275,Low
2016,4,Prince George,Spring,6.0,64.8,24.3,8.8,207,460.8727064676617,Low
