Region,Year,Month,Season,total_burned_area,fire_count,average_fire_size,worst_case_fire_size,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,risk_worst_case_fire_size
Cariboo,2000,1.0,Winter,0.009,1,0.009,0.009,-11.6,83.2,60.8,4.1,Low
Cariboo,2000,2.0,Winter,0.009,1,0.009,0.009,-8.7,79.8,39.7,7.1,Low
Cariboo,2000,3.0,Spring,2.5,1,2.5,2.5,-4.3,73.5,22.7,6.4,Moderate
Cariboo,2000,4.0,Spring,352.77,84,4.199642857142857,45.0,4.6,60.3,21.1,5.5,High
Cariboo,2000,5.0,Spring,17.57,43,0.4086046511627907,10.0,12.5,57.1,40.7,7.3,Moderate
Cariboo,2000,6.0,Summer,40.991,17,2.411235294117647,40.0,14.9,52.0,58.2,9.8,High
Cariboo,2000,7.0,Summer,792.599,17,46.6234705882353,680.0,17.4,48.3,49.1,10.7,Extreme
Cariboo,2000,8.0,Summer,3.817,21,0.18176190476190476,2.0,18.9,53.2,48.8,10.3,Moderate
Cariboo,2000,9.0,Fall,13.072,10,1.3072,8.0,12.1,58.6,53.8,8.8,Moderate
Cariboo,2000,10.0,Fall,3.9179999999999997,5,0.7836,3.8,3.1,73.1,47.7,8.2,Moderate
Cariboo,2001,4.0,Spring,116.645,36,3.2401388888888887,30.0,6.3,65.1,20.8,10.1,High
Cariboo,2001,5.0,Spring,233.429,89,2.6227977528089887,50.0,9.6,55.60000000000001,37.2,9.8,High
Cariboo,2001,6.0,Summer,21.026,18,1.168111111111111,20.2,13.5,48.4,58.20000000000001,7.400000000000001,High
Cariboo,2001,7.0,Summer,1.8900000000000001,28,0.0675,0.5,19.2,42.5,52.6,6.7,Low
Cariboo,2001,8.0,Summer,8.998,28,0.32135714285714284,5.0,18.6,52.5,41.3,9.1,Moderate
Cariboo,2001,9.0,Fall,202.575,34,5.958088235294118,195.0,11.9,59.8,33.5,4.9,Extreme
Cariboo,2001,10.0,Fall,3.072,10,0.30720000000000003,2.0,4.3,68.7,45.9,7.1,Moderate
Cariboo,2001,11.0,Fall,11.254000000000001,9,1.2504444444444447,6.0,-3.7999999999999994,81.8,48.6,8.3,Moderate
Cariboo,2002,3.0,Spring,14.899999999999999,5,2.9799999999999995,6.6,0.2,65.8,29.2,10.2,Moderate
Cariboo,2002,4.0,Spring,399.663,76,5.258723684210526,150.0,6.1,65.4,33.7,10.3,Extreme
Cariboo,2002,5.0,Spring,153.089,47,3.257212765957447,50.0,11.599999999999998,56.2,37.0,9.0,High
Cariboo,2002,6.0,Summer,34.938,58,0.6023793103448276,10.0,14.7,58.3,43.5,11.1,Moderate
Cariboo,2002,7.0,Summer,20.925,37,0.5655405405405406,10.0,19.3,42.4,48.3,5.3,Moderate
Cariboo,2002,8.0,Summer,39.748000000000005,115,0.3456347826086957,25.0,18.8,53.5,42.3,8.4,High
Cariboo,2002,9.0,Fall,1.045,6,0.17416666666666666,1.0,14.5,60.0,33.1,10.0,Low
Cariboo,2002,10.0,Fall,53.536,9,5.948444444444444,40.0,6.8,75.0,54.1,9.5,High
Cariboo,2002,11.0,Fall,4.5089999999999995,7,0.644142857142857,2.0,-5.9,81.1,64.8,9.7,Moderate
Cariboo,2002,12.0,Winter,0.109,2,0.0545,0.1,-9.3,81.5,76.9,6.4,Low
Cariboo,2003,2.0,Winter,0.009,1,0.009,0.009,-7.1,80.9,32.3,8.6,Low
Cariboo,2003,3.0,Spring,123.95599999999999,16,7.747249999999999,37.0,-5.2,69.8,27.3,6.5,High
Cariboo,2003,4.0,Spring,66.545,31,2.1466129032258063,32.0,6.1,60.2,32.4,11.2,High
Cariboo,2003,5.0,Spring,56.09,29,1.9341379310344828,32.5,10.6,51.4,35.5,8.3,High
Cariboo,2003,6.0,Summer,1999.543,67,29.843925373134326,1875.0,15.5,49.0,40.2,9.7,Extreme
Cariboo,2003,7.0,Summer,29781.743,107,278.33404672897194,29201.699,19.5,44.8,53.1,7.6,Extreme
Cariboo,2003,8.0,Summer,2197.302,157,13.995554140127389,1500.0,18.2,53.300000000000004,47.7,8.9,Extreme
Cariboo,2003,9.0,Fall,4.495,26,0.1728846153846154,2.5,10.8,61.2,40.3,6.700000000000001,Moderate
Cariboo,2003,10.0,Fall,1.907,6,0.31783333333333336,1.5,3.6,68.8,40.6,7.099999999999999,Moderate
Cariboo,2003,11.0,Fall,3.9,1,3.9,3.9,-5.1,82.0,51.4,7.9,Moderate
Cariboo,2004,2.0,Winter,0.009,1,0.009,0.009,-8.4,79.7,35.8,7.0,Low
Cariboo,2004,3.0,Spring,3.4090000000000003,7,0.48700000000000004,1.2,-2.0,67.3,25.8,6.9,Moderate
Cariboo,2004,4.0,Spring,94.48700000000001,39,2.42274358974359,26.1,6.4,53.9,22.3,9.3,High
Cariboo,2004,5.0,Spring,11.226,30,0.37420000000000003,3.9,11.5,62.8,38.5,7.5,Moderate
Cariboo,2004,6.0,Summer,35959.792,146,246.29994520547947,22745.0,15.1,44.9,51.2,7.6,Extreme
Cariboo,2004,7.0,Summer,109.957,106,1.0373301886792452,50.0,19.899999999999995,45.79999999999999,43.9,7.5,High
Cariboo,2004,8.0,Summer,170.83599999999998,120,1.4236333333333333,135.0,20.5,48.7,65.6,9.4,High
Cariboo,2004,9.0,Fall,46.409,2,23.2045,46.4,12.3,63.5,45.3,4.9,High
Cariboo,2004,10.0,Fall,21.745,8,2.718125,20.0,3.5,78.4,44.6,5.4,High
Cariboo,2004,12.0,Winter,0.009,1,0.009,0.009,-8.7,83.5,36.3,5.8,Low
Cariboo,2005,2.0,Winter,0.009,1,0.009,0.009,-4.9,85.5,46.2,7.6,Low
Cariboo,2005,3.0,Spring,0.1,1,0.1,0.1,-1.0,64.9,33.7,6.4,Low
Cariboo,2005,4.0,Spring,62.022,23,2.696608695652174,31.9,5.9,56.6,21.2,7.5,High
Cariboo,2005,5.0,Spring,808.788,54,14.977555555555556,600.0,10.4,49.8,32.1,10.3,Extreme
Cariboo,2005,6.0,Summer,0.673,12,0.05608333333333334,0.2,13.6,52.9,64.7,8.0,Low
Cariboo,2005,7.0,Summer,0.686,6,0.11433333333333334,0.4,17.5,47.1,55.6,8.8,Low
Cariboo,2005,8.0,Summer,1.498,27,0.05548148148148148,1.0,17.1,51.9,37.4,9.2,Low
Cariboo,2005,9.0,Fall,0.037,4,0.00925,0.01,12.2,60.8,35.0,6.5,Low
Cariboo,2005,10.0,Fall,0.018,2,0.009,0.009,4.7,79.9,39.3,8.2,Low
Cariboo,2006,2.0,Winter,0.018,2,0.009,0.009,-11.8,77.0,28.6,9.9,Low
Cariboo,2006,3.0,Spring,0.2,2,0.1,0.1,-2.0,72.5,26.7,5.0,Low
Cariboo,2006,4.0,Spring,325.23199999999997,39,8.339282051282051,162.2,6.8,61.9,26.4,14.7,Extreme
Cariboo,2006,5.0,Spring,65.197,59,1.1050338983050847,28.1,8.2,58.9,33.9,9.4,High
Cariboo,2006,6.0,Summer,11.853,33,0.35918181818181816,3.0,15.2,50.3,46.1,9.3,Moderate
Cariboo,2006,7.0,Summer,33779.593,171,197.54147953216375,11500.0,16.3,51.0,41.3,6.8,Extreme
Cariboo,2006,8.0,Summer,99.104,47,2.108595744680851,92.0,17.2,55.0,42.9,8.7,High
Cariboo,2006,9.0,Fall,1621.8,71,22.84225352112676,510.0,10.5,65.0,47.8,10.6,Extreme
Cariboo,2006,10.0,Fall,28.636000000000003,7,4.090857142857144,28.0,3.6,77.7,45.9,9.4,High
Cariboo,2007,2.0,Winter,0.01,1,0.01,0.01,-9.0,82.8,37.6,10.0,Low
Cariboo,2007,3.0,Spring,0.6,2,0.3,0.5,-2.3,70.1,17.5,7.6,Low
Cariboo,2007,4.0,Spring,61.059,15,4.0706,22.0,7.1,59.1,27.1,8.5,High
Cariboo,2007,5.0,Spring,43.843,32,1.37009375,17.1,11.8,47.4,36.6,4.5,High
Cariboo,2007,6.0,Summer,14.778,13,1.1367692307692308,11.9,15.0,45.5,64.5,10.0,Moderate
Cariboo,2007,7.0,Summer,462.273,96,4.81534375,351.0,19.3,54.1,36.5,11.1,Extreme
Cariboo,2007,8.0,Summer,100.05,144,0.6947916666666667,37.7,19.3,49.1,58.900000000000006,6.5,High
Cariboo,2007,9.0,Fall,0.256,8,0.032,0.1,10.4,59.6,37.6,6.2,Low
Cariboo,2007,10.0,Fall,0.018,2,0.009,0.009,5.8,74.0,48.2,6.6,Low
Cariboo,2007,11.0,Fall,15.0,1,15.0,15.0,-7.4,84.1,32.1,7.1,Moderate
Cariboo,2008,3.0,Spring,0.8,1,0.8,0.8,-3.8,67.2,25.4,8.3,Low
Cariboo,2008,4.0,Spring,410.486,28,14.660214285714286,280.0,3.9,70.6,31.3,9.7,Extreme
Cariboo,2008,5.0,Spring,128.882,22,5.858272727272728,87.0,11.5,51.2,29.1,9.1,High
Cariboo,2008,6.0,Summer,2.423,15,0.16153333333333333,2.0,15.7,47.0,55.5,8.6,Moderate
Cariboo,2008,7.0,Summer,369.79900000000004,81,4.56541975308642,274.0,15.799999999999999,44.6,41.3,11.3,Extreme
Cariboo,2008,8.0,Summer,5.337,88,0.06064772727272727,1.2,18.8,44.7,52.7,5.9,Moderate
Cariboo,2008,9.0,Fall,281.654,9,31.294888888888888,280.0,13.3,60.099999999999994,41.2,9.8,Extreme
Cariboo,2008,10.0,Fall,211.351,22,9.606863636363636,78.2,2.0,69.4,39.7,9.1,High
Cariboo,2008,11.0,Fall,17.565,9,1.9516666666666669,10.0,-6.9,71.7,47.3,8.0,Moderate
Cariboo,2009,1.0,Winter,0.009,1,0.009,0.009,-14.1,81.4,54.0,8.2,Low
Cariboo,2009,3.0,Spring,8.227,10,0.8227,5.0,-0.7,67.1,26.3,8.9,Moderate
Cariboo,2009,4.0,Spring,786.34,42,18.722380952380952,500.0,5.1,61.7,19.4,8.5,Extreme
Cariboo,2009,5.0,Spring,2553.39,54,47.285,996.0,12.3,52.6,31.8,9.3,Extreme
Cariboo,2009,6.0,Summer,133.673,117,1.1425042735042734,70.9,16.4,43.8,64.1,8.3,High
Cariboo,2009,7.0,Summer,83724.632,178,470.36310112359547,66571.0,19.3,52.8,32.7,7.4,Extreme
Cariboo,2009,8.0,Summer,23137.695,101,229.0860891089109,20925.0,17.5,46.9,64.7,6.900000000000001,Extreme
Cariboo,2009,9.0,Fall,427.50899999999996,49,8.724673469387755,405.0,10.8,62.8,31.9,7.2,Extreme
Cariboo,2009,10.0,Fall,82.73599999999999,8,10.341999999999999,55.0,4.4,73.7,44.2,6.7,High
Cariboo,2009,11.0,Fall,5.0,1,5.0,5.0,-6.9,84.3,70.3,7.2,Moderate
Cariboo,2010,1.0,Winter,0.3,1,0.3,0.3,-11.0,89.5,44.4,10.2,Low
Cariboo,2010,3.0,Spring,0.7,2,0.35,0.5,0.5,71.6,15.8,6.5,Low
Cariboo,2010,4.0,Spring,316.599,36,8.794416666666667,212.0,5.4,62.20000000000001,23.7,10.6,Extreme
Cariboo,2010,5.0,Spring,158.14000000000001,15,10.542666666666667,134.0,8.5,52.6,22.9,10.1,High
Cariboo,2010,6.0,Summer,150.892,25,6.03568,144.0,15.2,53.7,43.0,10.7,High
Cariboo,2010,7.0,Summer,172159.949,210,819.809280952381,30843.801,20.2,50.3,43.8,9.4,Extreme
Cariboo,2010,8.0,Summer,1699.258,58,29.297551724137932,647.2,16.9,53.4,63.8,9.8,Extreme
Cariboo,2010,9.0,Fall,1.787,6,0.29783333333333334,1.2,10.6,63.4,31.100000000000005,8.7,Moderate
Cariboo,2010,10.0,Fall,267.058,20,13.3529,240.0,4.7,67.5,34.5,7.1,Extreme
Cariboo,2010,11.0,Fall,35.045,8,4.380625,25.0,-5.1,78.2,56.0,7.6,High
Cariboo,2011,2.0,Winter,0.009,1,0.009,0.009,-7.8,82.0,19.8,9.8,Low
Cariboo,2011,3.0,Spring,25.509,4,6.37725,13.2,-1.2,69.4,25.5,8.1,Moderate
Cariboo,2011,4.0,Spring,33.846000000000004,20,1.6923000000000001,14.0,3.1,67.0,24.2,9.5,Moderate
Cariboo,2011,5.0,Spring,108.822,14,7.773000000000001,40.0,12.8,47.9,39.4,8.6,High
Cariboo,2011,6.0,Summer,0.136,5,0.027200000000000002,0.1,16.7,43.5,51.0,7.9,Low
Cariboo,2011,7.0,Summer,1.062,10,0.1062,0.9,19.3,49.9,38.6,7.4,Low
Cariboo,2011,8.0,Summer,0.17200000000000001,10,0.0172,0.1,17.8,46.4,56.1,7.6,Low
Cariboo,2011,9.0,Fall,1.7000000000000002,14,0.12142857142857144,1.3,7.3,60.5,33.3,5.4,Moderate
Cariboo,2011,10.0,Fall,86.886,10,8.6886,80.0,2.1,75.4,57.0,8.0,High
Cariboo,2011,11.0,Fall,105.436,6,17.572666666666667,103.0,-5.5,84.8,47.20000000000001,6.2,High
Cariboo,2012,1.0,Winter,0.5,1,0.5,0.5,-11.4,81.3,42.2,8.4,Low
Cariboo,2012,3.0,Spring,8.109,3,2.703,8.0,-3.5,69.0,31.100000000000005,9.0,Moderate
Cariboo,2012,4.0,Spring,65.803,18,3.655722222222222,26.2,7.199999999999999,63.099999999999994,18.7,8.3,High
Cariboo,2012,5.0,Spring,174.33599999999998,37,4.711783783783783,86.0,10.2,57.3,27.4,10.3,High
Cariboo,2012,6.0,Summer,0.677,5,0.13540000000000002,0.4,16.8,59.3,47.7,9.9,Low
Cariboo,2012,7.0,Summer,603.004,82,7.353707317073171,270.0,22.1,45.5,31.200000000000003,5.7,Extreme
Cariboo,2012,8.0,Summer,444.473,55,8.081327272727274,427.0,19.1,42.5,44.4,8.9,Extreme
Cariboo,2012,9.0,Fall,27.59,16,1.724375,15.0,12.0,63.7,43.9,9.7,Moderate
Cariboo,2012,10.0,Fall,149.146,8,18.64325,129.0,2.6,72.3,38.0,8.7,High
Cariboo,2013,4.0,Spring,899.263,32,28.10196875,438.0,6.9,60.8,22.0,5.8,Extreme
Cariboo,2013,5.0,Spring,165.482,18,9.193444444444445,156.8,9.8,59.599999999999994,26.8,9.3,Extreme
Cariboo,2013,6.0,Summer,4.063,9,0.4514444444444444,3.8,16.9,47.0,53.9,10.2,Moderate
Cariboo,2013,7.0,Summer,1213.066,41,29.5869756097561,1200.0,18.8,59.5,30.0,10.1,Extreme
Cariboo,2013,8.0,Summer,220.324,213,1.0343849765258217,49.4,17.8,53.10000000000001,52.2,7.1,High
Cariboo,2013,9.0,Fall,14.698,36,0.4082777777777778,6.1,12.1,54.6,47.1,8.2,Moderate
Cariboo,2013,10.0,Fall,8.245000000000001,7,1.177857142857143,5.0,5.0,79.2,48.3,7.7,Moderate
Cariboo,2014,3.0,Spring,109.327,12,9.110583333333333,51.3,0.10000000000000002,73.9,21.2,10.2,High
Cariboo,2014,4.0,Spring,237.563,31,7.663322580645161,84.0,7.5,61.5,24.4,9.6,High
Cariboo,2014,5.0,Spring,30.136,15,2.0090666666666666,16.5,10.2,52.1,20.5,10.3,High
Cariboo,2014,6.0,Summer,0.354,8,0.04425,0.2,13.1,58.0,48.6,8.5,Low
Cariboo,2014,7.0,Summer,183.364,41,4.472292682926829,122.0,17.8,46.8,57.79999999999999,4.8,High
Cariboo,2014,8.0,Summer,1707.927,57,29.963631578947368,940.0,20.0,51.4,36.4,6.6,Extreme
Cariboo,2014,9.0,Fall,10.946,11,0.995090909090909,6.0,14.3,58.2,32.3,9.5,Moderate
Cariboo,2014,10.0,Fall,66.155,20,3.30775,15.0,4.6,71.2,46.9,6.0,Moderate
Cariboo,2015,1.0,Winter,0.009,1,0.009,0.009,-8.1,78.9,48.2,8.1,Low
Cariboo,2015,3.0,Spring,113.036,17,6.649176470588236,60.0,-0.9,67.4,17.9,8.6,High
Cariboo,2015,4.0,Spring,468.564,24,19.523500000000002,355.0,7.400000000000001,62.9,24.0,7.900000000000001,Extreme
Cariboo,2015,5.0,Spring,222.878,57,3.910140350877193,164.0,9.8,55.3,42.6,6.7,Extreme
Cariboo,2015,6.0,Summer,698.319,46,15.180847826086955,655.0,17.9,54.3,66.6,6.8,Extreme
Cariboo,2015,7.0,Summer,8094.689,33,245.29360606060607,8089.0,16.7,47.4,49.5,11.2,Extreme
Cariboo,2015,8.0,Summer,445.351,33,13.495484848484848,378.87,19.1,49.0,38.1,10.0,Extreme
Cariboo,2015,9.0,Fall,0.228,4,0.057,0.2,10.3,68.5,39.6,10.2,Low
Cariboo,2015,11.0,Fall,0.009,1,0.009,0.009,-3.9,83.3,45.8,7.0,Low
Cariboo,2016,1.0,Winter,0.73,1,0.73,0.73,-12.9,76.3,33.3,5.5,Low
Cariboo,2016,2.0,Winter,400.309,3,133.43633333333335,398.5,-8.6,86.8,28.600000000000005,8.1,Extreme
Cariboo,2016,3.0,Spring,8.997,5,1.7993999999999999,5.3,-0.6,71.5,25.6,6.4,Moderate
Cariboo,2016,4.0,Spring,136.552,35,3.9014857142857142,26.0,8.0,68.2,15.9,7.3,High
Cariboo,2016,5.0,Spring,200.856,7,28.693714285714286,200.0,11.1,48.1,39.6,7.9,Extreme
Cariboo,2016,6.0,Summer,19.144,19,1.007578947368421,18.7,18.7,56.800000000000004,54.199999999999996,10.3,High
Cariboo,2016,7.0,Summer,42.468,20,2.1234,30.0,20.4,45.7,37.7,8.6,High
Cariboo,2016,8.0,Summer,9.89,30,0.32966666666666666,8.55,19.4,50.6,32.9,7.0,Moderate
Cariboo,2016,9.0,Fall,0.009,1,0.009,0.009,11.7,61.7,58.6,5.7,Low
Cariboo,2016,11.0,Fall,0.1,1,0.1,0.1,-3.8,85.3,54.0,7.1,Low
Cariboo,2017,1.0,Winter,0.009,1,0.009,0.009,-11.5,91.2,45.0,6.9,Low
Cariboo,2017,3.0,Spring,0.13799999999999998,3,0.04599999999999999,0.12,0.10000000000000002,71.8,19.3,7.400000000000001,Low
Cariboo,2017,4.0,Spring,22.591,16,1.4119375,8.7,4.9,60.7,26.0,9.4,Moderate
Cariboo,2017,5.0,Spring,139.73299999999998,18,7.762944444444443,132.2,8.8,56.3,37.8,11.1,High
Cariboo,2017,6.0,Summer,146.521,34,4.309441176470588,41.8,16.2,56.4,56.9,10.8,High
Cariboo,2017,7.0,Summer,869358.776,166,5237.101060240963,521012.0,19.6,47.6,65.5,9.8,Extreme
Cariboo,2017,8.0,Summer,271.615,45,6.0358888888888895,197.3,19.0,44.9,35.6,8.6,Extreme
Cariboo,2017,9.0,Fall,45.163000000000004,11,4.105727272727273,45.0,12.0,59.5,43.2,10.2,High
Cariboo,2017,10.0,Fall,0.20900000000000002,2,0.10450000000000001,0.2,5.1,70.4,44.0,6.3,Low
Cariboo,2017,12.0,Winter,226.39,1,226.39,226.39,-10.1,82.8,22.8,10.3,Extreme
Cariboo,2018,3.0,Spring,8.027,4,2.00675,8.0,-0.9,65.7,23.9,8.4,Moderate
Cariboo,2018,4.0,Spring,7.203,6,1.2005000000000001,4.0,5.1,60.1,23.600000000000005,8.7,Moderate
Cariboo,2018,5.0,Spring,2.29,16,0.143125,1.5,11.6,47.8,30.8,7.1,Moderate
Cariboo,2018,6.0,Summer,364.291,55,6.623472727272727,144.0,17.0,43.6,64.0,10.9,High
Cariboo,2018,7.0,Summer,13855.966,168,82.4759880952381,7228.0,18.4,37.6,41.7,8.4,Extreme
Cariboo,2018,8.0,Summer,53129.92,78,681.1528205128205,13433.1,16.6,47.9,62.7,9.2,Extreme
Cariboo,2018,9.0,Fall,2.0269999999999997,4,0.5067499999999999,2.0,10.4,55.6,39.3,7.5,Moderate
Cariboo,2018,10.0,Fall,33.267,9,3.6963333333333335,14.05,4.9,72.9,49.6,10.4,Moderate
Cariboo,2018,11.0,Fall,0.009,1,0.009,0.009,-3.3,82.8,50.1,6.7,Low
Cariboo,2018,12.0,Winter,6.399,2,3.1995,6.39,-8.1,82.5,55.5,7.3,Moderate
Cariboo,2019,2.0,Winter,86.0,2,43.0,76.0,-6.7,76.9,39.8,6.5,High
Cariboo,2019,3.0,Spring,3.009,2,1.5045,3.0,1.4,64.0,28.3,8.9,Moderate
Cariboo,2019,4.0,Spring,15.364,17,0.903764705882353,7.5,4.6,62.7,30.1,5.5,Moderate
Cariboo,2019,5.0,Spring,80.463,12,6.7052499999999995,72.0,12.300000000000002,42.0,29.0,11.4,High
Cariboo,2019,6.0,Summer,6.904999999999999,19,0.3634210526315789,4.27,14.700000000000001,47.3,49.9,11.9,Moderate
Cariboo,2019,7.0,Summer,0.045,5,0.009,0.009,16.1,43.8,58.5,11.3,Low
Cariboo,2019,8.0,Summer,2.2779999999999996,6,0.3796666666666666,1.9,18.0,45.0,68.1,10.6,Moderate
Cariboo,2019,10.0,Fall,0.11699999999999999,4,0.029249999999999998,0.09,4.6,80.8,52.9,5.9,Low
Cariboo,2020,3.0,Spring,1.529,2,0.7645,1.52,-0.8,68.0,14.6,10.0,Moderate
Cariboo,2020,4.0,Spring,54.992000000000004,27,2.0367407407407407,17.6,7.3,61.2,25.1,10.4,High
Cariboo,2020,5.0,Spring,1.5210000000000001,14,0.10864285714285715,0.93,11.9,55.6,33.9,11.0,Low
Cariboo,2020,6.0,Summer,0.389,4,0.09725,0.22,16.0,52.8,38.8,9.2,Low
Cariboo,2020,7.0,Summer,1.4340000000000002,9,0.15933333333333335,0.93,17.6,45.4,37.7,6.9,Low
Cariboo,2020,8.0,Summer,1.5629999999999997,9,0.17366666666666664,1.2,21.3,55.3,66.4,6.4,Moderate
Cariboo,2020,9.0,Fall,1.083,10,0.1083,1.0,12.0,56.8,36.2,6.4,Low
Cariboo,2020,10.0,Fall,0.11800000000000001,3,0.03933333333333334,0.1,6.0,73.4,54.6,8.4,Low
Cariboo,2021,1.0,Winter,12.5,1,12.5,12.5,-12.4,80.1,73.3,7.5,Moderate
Cariboo,2021,3.0,Spring,1.6,2,0.8,1.5,-3.1,69.3,26.2,8.4,Moderate
Cariboo,2021,4.0,Spring,223.88500000000002,31,7.222096774193549,64.0,5.6,62.6,27.3,9.9,High
Cariboo,2021,5.0,Spring,13.716,8,1.7145,11.7,10.1,50.9,44.6,10.3,Moderate
Cariboo,2021,6.0,Summer,27657.565,52,531.87625,12040.0,13.5,53.39999999999999,31.4,8.9,Extreme
Cariboo,2021,7.0,Summer,101176.052,125,809.408416,73862.0,21.7,44.2,37.5,9.6,Extreme
Cariboo,2021,8.0,Summer,504.674,51,9.895568627450979,332.0,15.9,47.5,53.7,7.2,Extreme
Cariboo,2021,9.0,Fall,0.5650000000000001,9,0.06277777777777778,0.22,11.5,65.0,45.5,8.2,Low
Cariboo,2021,10.0,Fall,0.05499999999999999,6,0.009166666666666665,0.01,3.7000000000000006,76.5,43.9,8.2,Low
Cariboo,2021,11.0,Fall,1.0,1,1.0,1.0,-5.2,82.3,41.7,7.1,Low
Cariboo,2022,3.0,Spring,0.009,1,0.009,0.009,-1.1,62.7,26.8,11.5,Low
Cariboo,2022,4.0,Spring,157.37800000000001,33,4.769030303030304,50.0,5.4,58.1,25.8,9.3,High
Cariboo,2022,5.0,Spring,103.665,15,6.9110000000000005,92.0,13.4,47.0,41.3,9.9,High
Cariboo,2022,6.0,Summer,1.863,8,0.232875,1.8,15.4,53.4,62.7,10.1,Moderate
Cariboo,2022,7.0,Summer,44.632000000000005,16,2.7895000000000003,43.0,17.2,51.3,44.4,8.6,High
Cariboo,2022,8.0,Summer,183.523,130,1.4117153846153845,45.0,18.3,49.4,59.4,8.1,High
Cariboo,2022,9.0,Fall,18.501,27,0.6852222222222223,5.0,10.2,60.4,43.5,9.6,Moderate
Cariboo,2022,10.0,Fall,279.283,21,13.299190476190477,248.0,5.1,71.6,67.4,7.9,Extreme
Cariboo,2023,2.0,Winter,0.018,2,0.009,0.009,-5.8,84.8,26.1,6.5,Low
Cariboo,2023,3.0,Spring,29.709,7,4.244142857142857,26.0,-1.3,72.2,23.3,10.2,High
Cariboo,2023,4.0,Spring,561.095,29,19.348103448275864,209.0,6.6,61.2,17.1,6.8,Extreme
Cariboo,2023,5.0,Spring,2219.27,34,65.27264705882352,964.0,12.0,43.5,43.3,8.8,Extreme
Cariboo,2023,6.0,Summer,257.848,20,12.8924,226.0,20.5,61.2,50.1,8.6,Extreme
Cariboo,2023,7.0,Summer,32280.828999999998,117,275.90452136752134,7864.0,20.4,54.8,30.3,5.8,Extreme
Cariboo,2023,8.0,Summer,18287.206,30,609.5735333333333,16842.0,17.3,52.3,52.8,9.8,Extreme
Cariboo,2023,9.0,Fall,19.083,18,1.0601666666666665,10.5,10.1,52.7,49.2,6.6,Moderate
Cariboo,2023,10.0,Fall,32.152,16,2.0095,19.6,1.2,75.6,52.1,7.3,High
Cariboo,2023,11.0,Fall,0.899,4,0.22475,0.8,-5.1,82.4,48.1,5.2,Low
Cariboo,2023,12.0,Winter,28.42,1,28.42,28.42,-10.9,87.1,58.5,7.5,High
Cariboo,2024,2.0,Winter,0.6,1,0.6,0.6,-5.2,73.1,28.3,8.3,Low
Cariboo,2024,3.0,Spring,11.1,2,5.55,9.0,0.8,69.2,22.4,5.2,Moderate
Cariboo,2024,4.0,Spring,1849.792,23,80.42573913043478,1800.0,6.1,69.2,25.3,8.8,Extreme
Cariboo,2024,5.0,Spring,186.644,13,14.35723076923077,133.0,12.099999999999998,52.0,30.1,10.2,High
Cariboo,2024,6.0,Summer,13.955,8,1.744375,9.1,16.0,52.1,41.9,10.8,Moderate
Cariboo,2024,7.0,Summer,27597.423,137,201.44104379562043,14277.0,19.9,45.8,54.0,7.799999999999999,Extreme
Cariboo,2024,8.0,Summer,633.503,49,12.928632653061225,542.0,17.1,47.0,31.0,8.9,Extreme
Cariboo,2024,9.0,Fall,72.229,6,12.038166666666667,55.0,9.2,57.1,24.600000000000005,7.7,High
Cariboo,2024,10.0,Fall,0.009,1,0.009,0.009,4.0,73.7,35.6,5.7,Low
Cariboo,2024,11.0,Fall,0.2,1,0.2,0.2,-3.7,80.8,55.3,5.9,Low
Cariboo,2025,2.0,Winter,0.3,1,0.3,0.3,-7.6,79.8,25.6,6.3,Low
Cariboo,2025,3.0,Spring,0.95,1,0.95,0.95,-3.1,64.6,19.7,8.4,Low
Cariboo,2025,4.0,Spring,64.715,20,3.2357500000000003,34.96,4.6,63.1,24.2,5.8,High
Cariboo,2025,5.0,Spring,610.9159999999999,16,38.182249999999996,556.75,12.6,55.2,28.8,9.6,Extreme
Cariboo,2025,6.0,Summer,2262.36,21,107.73142857142858,2258.0,14.400000000000002,52.39999999999999,38.8,6.1,Extreme
Cariboo,2025,7.0,Summer,1150.377,39,29.496846153846153,879.8,18.4,47.5,41.4,6.7,Extreme
Cariboo,2025,8.0,Summer,127079.473,96,1323.7445104166666,57885.0,17.7,51.1,47.6,8.5,Extreme
Cariboo,2025,9.0,Fall,19.544,21,0.9306666666666666,13.7,10.9,66.7,32.1,8.5,Moderate
Cariboo,2025,10.0,Fall,2.004,7,0.2862857142857143,1.59,6.0,76.9,43.2,6.7,Moderate
Cariboo,2025,11.0,Fall,0.009,1,0.009,0.009,-2.8,77.3,41.9,6.6,Low
Kamloops,2000,2.0,Winter,0.5,1,0.5,0.5,-2.9,72.1,28.9,11.0,Low
Kamloops,2000,3.0,Spring,40.579,27,1.502925925925926,10.0,3.1,64.2,17.2,9.8,Moderate
Kamloops,2000,4.0,Spring,213.20000000000002,53,4.022641509433963,60.0,10.199999999999998,44.29999999999999,11.800000000000002,10.4,High
Kamloops,2000,5.0,Spring,79.24,34,2.3305882352941176,65.0,13.6,46.3,18.0,8.9,High
Kamloops,2000,6.0,Summer,15.83,61,0.2595081967213115,7.0,22.0,39.1,28.4,8.7,Moderate
Kamloops,2000,7.0,Summer,349.36899999999997,189,1.8485132275132274,311.0,22.7,34.4,13.9,11.1,Extreme
Kamloops,2000,8.0,Summer,437.45,291,1.5032646048109966,413.0,21.9,34.8,17.6,12.6,Extreme
